page,immigration_category,activity_type,citizenship,office,level,total_2025,grand_total,children_sum_2025,children_sum_grand,check,ocr_confidence_2025,ocr_confidence_grand
64,Family Class,Security Screening,Tunisia,Case Processing Centre Mississauga,office,6,32,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Tunisia,HM Niagara Falls,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Tunisia,Irregular Miaration BC,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Tunisia,London Enaland,office,,4,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Tunisia,Montreal Immiaration,office,,3,,,IN_FAILED_GROUP,empty,majority
64,Family Class,Security Screening,Tunisia,Paris,office,3,31,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Tunisia,Tunis,office,,17,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,,citizenship,,74,8,90,MISMATCH,none,majority
64,Family Class,Security Screening,Turkey,Ankara,office,,6,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Beirut,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Calaary Citizenship and Immiaration Canada,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Case Processing Centre Mississauga,office,6,47,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Turkey,DN West Virtual Team 1,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Edmonton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Etobicoke,office,1,2,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Turkey,Irregular Miaration BC,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,London,office,,3,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,London Enaland,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Montreal Immiaration,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Ottawa IR,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Pretoria,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Rome,office,1,1,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Turkey,Vancouver Immiaration,office,,3,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Vienna,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Udanda,office,,8,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Case Processing Centre Mississauga,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Case Processing Centre Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Dar-Es-Salaam,office,,3,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Etobicoke,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,New York,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Turkey,Paris,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Ukraine,,citizenship,7,265,7,259,MISMATCH,agree,agree
64,Family Class,Security Screening,Ukraine,Calaary Citizenship and Immiaration Canada,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Ukraine,Case Processing Centre Mississauga,office,6,120,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Ukraine,Case Processing Centre Ottawa,office,,10,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Ukraine,CIO Sydney NS,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Ukraine,Etobicoke,office,,3,,,IN_FAILED_GROUP,empty,majority
64,Family Class,Security Screening,Ukraine,Hamilton,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Ukraine,Honda Kona,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Ukraine,Irregular Miaration BC,office,,3,,,IN_FAILED_GROUP,empty,majority
64,Family Class,Security Screening,Ukraine,Kyiv,office,,9,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Ukraine,London,office,,3,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Ukraine,London Enaland,office,1,85,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Ukraine,Montreal Immiaration,office,,3,,,IN_FAILED_GROUP,empty,majority
64,Family Class,Security Screening,Ukraine,Vancouver Immiaration,office,,17,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,,citizenship,8,110,0,108,MISMATCH,agree,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Beirut,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Case Processing Centre Mississauga,office,,67,,,IN_FAILED_GROUP,none,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Case Processing Centre Ottawa,office,,6,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Edmonton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Etobicoke,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,HM Niagara Falls,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Honda Kona,office,,6,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Irregular Miaration BC,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,London,office,,3,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,London Enaland,office,,12,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Montreal Immiaration,office,,3,,,IN_FAILED_GROUP,empty,majority
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Nairobi,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Pretoria,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Vancouver Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Kinadom and Overseas Territories,Vienna,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United Republic of Tanzania,,citizenship,,9,0,9,reconciled,empty,agree
64,Family Class,Security Screening,United Republic of Tanzania,Case Processing Centre Mississauga,office,,3,,,ok_group,empty,agree
64,Family Class,Security Screening,United Republic of Tanzania,Dar-Es-Salaam,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,United Republic of Tanzania,Etobicoke,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,United Republic of Tanzania,HM Niagara Falls,office,,2,,,ok_group,empty,agree
64,Family Class,Security Screening,United Republic of Tanzania,Montreal Immiaration,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,United Republic of Tanzania,Vancouver Immiaration,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,United States of America,,citizenship,16,212,16,169,MISMATCH,agree,agree
64,Family Class,Security Screening,United States of America,Ankara,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,Bogota,office,1,1,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,United States of America,Case Processing Centre Mississauga,office,14,112,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,United States of America,Case Processing Centre Ottawa,office,,2,,,IN_FAILED_GROUP,empty,majority
64,Family Class,Security Screening,United States of America,DN West Virtual Team 1,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,Etobicoke,office,,3,,,IN_FAILED_GROUP,empty,majority
64,Family Class,Security Screening,United States of America,Irregular Miaration BC,office,,9,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,Irrequiar Miaration Montreal,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,Kitchener,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,London,office,,4,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,London Enaland,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,Manila,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,Montreal Immiaration,office,,16,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,New York,office,1,7,,,IN_FAILED_GROUP,agree,majority
64,Family Class,Security Screening,United States of America,Ottawa,office,,3,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,Vancouver Immiaration,office,,4,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,United States of America,Vienna,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Uruquay,,citizenship,,4,0,4,reconciled,empty,agree
64,Family Class,Security Screening,Uruquay,Case Processing Centre Mississauga,office,,3,,,ok_group,empty,agree
64,Family Class,Security Screening,Uruquay,Mexico City,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,Uzbekistan,,citizenship,,12,0,12,reconciled,empty,agree
64,Family Class,Security Screening,Uzbekistan,Ankara,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,Uzbekistan,Case Processing Centre Mississauga,office,,6,,,ok_group,empty,agree
64,Family Class,Security Screening,Uzbekistan,Etobicoke,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,Uzbekistan,Montreal Immiaration,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,Uzbekistan,Warsaw,office,,3,,,ok_group,empty,agree
64,Family Class,Security Screening,Vanuatu,,citizenship,,1,0,1,reconciled,empty,agree
64,Family Class,Security Screening,Vanuatu,Case Processing Centre Mississauga,office,,1,,,ok_group,empty,agree
64,Family Class,Security Screening,Venezuela,,citizenship,3,115,5,115,MISMATCH,agree,agree
64,Family Class,Security Screening,Venezuela,Calaary Citizenship and Immiaration Canada,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,Case Processing Centre Mississauga,office,4,25,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Venezuela,Etobicoke,office,1,1,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,Venezuela,Hamilton,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,HM Niagara Falls,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,Honda Kona,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,Irregular Miaration BC,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,Kitchener,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,London,office,,16,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,Mexico City,office,,44,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,Montreal Immiaration,office,,13,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,RROC,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,Venezuela,Vancouver Immiaration,office,,7,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,"Yemen, Republic of",,citizenship,100,80,10,77,MISMATCH,majority,agree
64,Family Class,Security Screening,"Yemen, Republic of",Abu Dhabi,office,1,1,,,IN_FAILED_GROUP,agree,agree
64,Family Class,Security Screening,"Yemen, Republic of",Amman,office,,1,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,"Yemen, Republic of",Ankara,office,,2,,,IN_FAILED_GROUP,empty,agree
64,Family Class,Security Screening,"Yemen, Republic of",Beirut,office,,,,,IN_FAILED_GROUP,empty,none
65,Family Class,Security Screening,"Yemen, Republic of",Cairo,office,2,3,,,IN_FAILED_GROUP,agree,agree
65,Family Class,Security Screening,"Yemen, Republic of",Case Processing Centre Mississauga,office,3,7,,,IN_FAILED_GROUP,agree,agree
65,Family Class,Security Screening,"Yemen, Republic of",Etobicoke,office,,4,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,"Yemen, Republic of",Hamilton,office,,1,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,"Yemen, Republic of",Irregular Miaration BC,office,,1,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,"Yemen, Republic of",London,office,,1,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,"Yemen, Republic of",London Enaland,office,,28,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,"Yemen, Republic of",Montreal Immiaration,office,,3,,,IN_FAILED_GROUP,empty,majority
65,Family Class,Security Screening,"Yemen, Republic of",Nairobi,office,1,2,,,IN_FAILED_GROUP,agree,agree
65,Family Class,Security Screening,"Yemen, Republic of",New York,office,,1,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,"Yemen, Republic of",Pretoria,office,,1,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,"Yemen, Republic of",Rome,office,,1,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,"Yemen, Republic of",Singapore,office,1,3,,,IN_FAILED_GROUP,agree,agree
65,Family Class,Security Screening,"Yemen, Republic of",Vancouver Immiaration,office,2,15,,,IN_FAILED_GROUP,agree,agree
65,Family Class,Security Screening,"Yemen, Republic of",Vienna,office,,2,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,Zambia,,citizenship,,1,0,1,reconciled,empty,agree
65,Family Class,Security Screening,Zambia,Irregular Miaration BC,office,,1,,,ok_group,empty,agree
65,Family Class,Security Screening,Zimbabwe,,citizenship,3,22,258,4474,MISMATCH,agree,agree
65,Family Class,Security Screening,Zimbabwe,Case Processing Centre Mississauga,office,2,3,,,IN_FAILED_GROUP,agree,majority
65,Family Class,Security Screening,Zimbabwe,London,office,,1,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,Zimbabwe,Ottawa IR,office,,1,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,Zimbabwe,Pretoria,office,1,6,,,IN_FAILED_GROUP,agree,agree
65,Family Class,Security Screening,Zimbabwe,Vancouver Immiaration,office,,9,,,IN_FAILED_GROUP,empty,agree
65,Family Class,Security Screening,Zimbabwe,Humanitarian Policy & Compassionate / Public,office,255,4454,,,IN_FAILED_GROUP,majority,agree
65,Family Class,HIRV Screening,,,activity_type,,4,0,3,MISMATCH,empty,agree
65,Family Class,HIRV Screening,,Anaola,office,,1,,,no_parent,empty,agree
65,Family Class,HIRV Screening,,Case Cases Review Citizenship And Immigration,office,,1,,,no_parent,empty,agree
65,Family Class,HIRV Screening,Cuba,,citizenship,,1,0,1,reconciled,empty,agree
65,Family Class,HIRV Screening,Cuba,Kinaston Jamaica,office,,1,,,ok_group,empty,agree
65,Family Class,HIRV Screening,Jamaica,,citizenship,,1,0,1,reconciled,empty,agree
65,Family Class,HIRV Screening,Jamaica,HM Niagara Falls,office,,1,,,ok_group,empty,agree
65,Family Class,HIRV Screening,Libya,,citizenship,,1,0,1,reconciled,empty,agree
65,Family Class,HIRV Screening,Libya,Case Cases Review Citizenship And Immigration,office,,1,,,ok_group,empty,agree
65,Family Class,Org Crime Screening,,,activity_type,41,,0,8,MISMATCH,majority,none
65,Family Class,Org Crime Screening,,Anaola,office,1,1,,,no_parent,agree,agree
65,Family Class,Org Crime Screening,,HM Vancouver,office,1,1,,,no_parent,agree,agree
65,Family Class,Org Crime Screening,France,,citizenship,,1,0,1,reconciled,empty,agree
65,Family Class,Org Crime Screening,France,HM Montreal,office,,1,,,ok_group,empty,agree
65,Family Class,Org Crime Screening,Georagia,,citizenship,,1,0,1,reconciled,empty,agree
65,Family Class,Org Crime Screening,Georagia,Case Processing Centre Mississauga,office,,1,,,ok_group,empty,agree
65,Family Class,Org Crime Screening,Haiti,,citizenship,,1,0,1,reconciled,empty,agree
65,Family Class,Org Crime Screening,Haiti,HM Montreal,office,,1,,,ok_group,empty,agree
65,Family Class,Org Crime Screening,Nigeria,,citizenship,,3,0,3,reconciled,empty,agree
65,Family Class,Org Crime Screening,Nigeria,HM Montreal,office,,1,,,ok_group,empty,agree
